"","UF","NOME_MUNICIPIO"
"1","AC","ACRELÂNDIA"
"2","AC","ASSIS BRASIL"
"3","AC","BRASILÉIA"
"4","AC","BUJARI"
"5","AC","CAPIXABA"
"6","AC","CRUZEIRO DO SUL"
"7","AC","EPITACIOLÂNDIA"
"8","AC","FEIJÓ"
"9","AC","JORDÃO"
"10","AC","MANOEL URBANO"
"11","AC","MARECHAL THAUMATURGO"
"12","AC","MÂNCIO LIMA"
"13","AC","PLÁCIDO DE CASTRO"
"14","AC","PORTO ACRE"
"15","AC","PORTO WALTER"
"16","AC","RIO BRANCO"
"17","AC","RODRIGUES ALVES"
"18","AC","SANTA ROSA DO PURUS"
"19","AC","SENA MADUREIRA"
"20","AC","SENADOR GUIOMARD"
"21","AC","TARAUACÁ"
"22","AC","XAPURI"
"23","AL","ANADIA"
"24","AL","ARAPIRACA"
"25","AL","ATALAIA"
"26","AL","BARRA DE SANTO ANTÔNIO"
"27","AL","BARRA DE SÃO MIGUEL"
"28","AL","BATALHA"
"29","AL","BELO MONTE"
"30","AL","BELÉM"
"31","AL","BOCA DA MATA"
"32","AL","BRANQUINHA"
"33","AL","CACIMBINHAS"
"34","AL","CAJUEIRO"
"35","AL","CAMPESTRE"
"36","AL","CAMPO ALEGRE"
"37","AL","CAMPO GRANDE"
"38","AL","CANAPI"
"39","AL","CAPELA"
"40","AL","CARNEIROS"
"41","AL","CHÃ PRETA"
"42","AL","COITÉ DO NÓIA"
"43","AL","COLÔNIA LEOPOLDINA"
"44","AL","COQUEIRO SECO"
"45","AL","CORURIPE"
"46","AL","CRAÍBAS"
"47","AL","DELMIRO GOUVEIA"
"48","AL","DOIS RIACHOS"
"49","AL","ESTRELA DE ALAGOAS"
"50","AL","FEIRA GRANDE"
"51","AL","FELIZ DESERTO"
"52","AL","FLEXEIRAS"
"53","AL","GIRAU DO PONCIANO"
"54","AL","IBATEGUARA"
"55","AL","IGACI"
"56","AL","IGREJA NOVA"
"57","AL","INHAPI"
"58","AL","JACARÉ DOS HOMENS"
"59","AL","JACUÍPE"
"60","AL","JAPARATINGA"
"61","AL","JARAMATAIA"
"62","AL","JEQUIÁ DA PRAIA"
"63","AL","JOAQUIM GOMES"
"64","AL","JUNDIÁ"
"65","AL","JUNQUEIRO"
"66","AL","LAGOA DA CANOA"
"67","AL","LIMOEIRO DE ANADIA"
"68","AL","MACEIÓ"
"69","AL","MAJOR ISIDORO"
"70","AL","MAR VERMELHO"
"71","AL","MARAGOGI"
"72","AL","MARAVILHA"
"73","AL","MARECHAL DEODORO"
"74","AL","MARIBONDO"
"75","AL","MATA GRANDE"
"76","AL","MATRIZ DE CAMARAGIBE"
"77","AL","MESSIAS"
"78","AL","MINADOR DO NEGRÃO"
"79","AL","MONTEIRÓPOLIS"
"80","AL","MURICI"
"81","AL","NOVO LINO"
"82","AL","OLHO D'ÁGUA DAS FLORES"
"83","AL","OLHO D'ÁGUA DO CASADO"
"84","AL","OLHO D'ÁGUA GRANDE"
"85","AL","OLIVENÇA"
"86","AL","OURO BRANCO"
"87","AL","PALESTINA"
"88","AL","PALMEIRA DOS ÍNDIOS"
"89","AL","PARICONHA"
"90","AL","PARIPUEIRA"
"91","AL","PASSO DE CAMARAGIBE"
"92","AL","PAULO JACINTO"
"93","AL","PENEDO"
"94","AL","PIAÇABUÇU"
"95","AL","PILAR"
"96","AL","PINDOBA"
"97","AL","PIRANHAS"
"98","AL","PORTO CALVO"
"99","AL","PORTO DE PEDRAS"
"100","AL","PORTO REAL DO COLÉGIO"
"101","AL","POÇO DAS TRINCHEIRAS"
"102","AL","PÃO DE AÇÚCAR"
"103","AL","QUEBRANGULO"
"104","AL","RIO LARGO"
"105","AL","ROTEIRO"
"106","AL","SANTA LUZIA DO NORTE"
"107","AL","SANTANA DO IPANEMA"
"108","AL","SANTANA DO MUNDAÚ"
"109","AL","SATUBA"
"110","AL","SENADOR RUI PALMEIRA"
"111","AL","SÃO BRÁS"
"112","AL","SÃO JOSÉ DA LAJE"
"113","AL","SÃO JOSÉ DA TAPERA"
"114","AL","SÃO LUÍS DO QUITUNDE"
"115","AL","SÃO MIGUEL DOS CAMPOS"
"116","AL","SÃO MIGUEL DOS MILAGRES"
"117","AL","SÃO SEBASTIÃO"
"118","AL","TANQUE D'ARCA"
"119","AL","TAQUARANA"
"120","AL","TEOTÔNIO VILELA"
"121","AL","TRAIPU"
"122","AL","UNIÃO DOS PALMARES"
"123","AL","VIÇOSA"
"124","AL","ÁGUA BRANCA"
"125","AM","ALVARÃES"
"126","AM","AMATURÁ"
"127","AM","ANAMÃ"
"128","AM","ANORI"
"129","AM","APUÍ"
"130","AM","ATALAIA DO NORTE"
"131","AM","AUTAZES"
"132","AM","BARCELOS"
"133","AM","BARREIRINHA"
"134","AM","BENJAMIN CONSTANT"
"135","AM","BERURI"
"136","AM","BOA VISTA DO RAMOS"
"137","AM","BOCA DO ACRE"
"138","AM","BORBA"
"139","AM","CAAPIRANGA"
"140","AM","CANUTAMA"
"141","AM","CARAUARI"
"142","AM","CAREIRO"
"143","AM","CAREIRO DA VÁRZEA"
"144","AM","COARI"
"145","AM","CODAJÁS"
"146","AM","EIRUNEPÉ"
"147","AM","ENVIRA"
"148","AM","FONTE BOA"
"149","AM","GUAJARÁ"
"150","AM","HUMAITÁ"
"151","AM","IPIXUNA"
"152","AM","IRANDUBA"
"153","AM","ITACOATIARA"
"154","AM","ITAMARATI"
"155","AM","ITAPIRANGA"
"156","AM","JAPURÁ"
"157","AM","JURUÁ"
"158","AM","JUTAÍ"
"159","AM","LÁBREA"
"160","AM","MANACAPURU"
"161","AM","MANAQUIRI"
"162","AM","MANAUS"
"163","AM","MANICORÉ"
"164","AM","MARAÃ"
"165","AM","MAUÉS"
"166","AM","NHAMUNDÁ"
"167","AM","NOVA OLINDA DO NORTE"
"168","AM","NOVO AIRÃO"
"169","AM","NOVO ARIPUANÃ"
"170","AM","PARINTINS"
"171","AM","PAUINI"
"172","AM","PRESIDENTE FIGUEIREDO"
"173","AM","RIO PRETO DA EVA"
"174","AM","SANTA ISABEL DO RIO NEGRO"
"175","AM","SANTO ANTÔNIO DO IÇÁ"
"176","AM","SILVES"
"177","AM","SÃO GABRIEL DA CACHOEIRA"
"178","AM","SÃO PAULO DE OLIVENÇA"
"179","AM","SÃO SEBASTIÃO DO UATUMÃ"
"180","AM","TABATINGA"
"181","AM","TAPAUÁ"
"182","AM","TEFÉ"
"183","AM","TONANTINS"
"184","AM","UARINI"
"185","AM","URUCARÁ"
"186","AM","URUCURITUBA"
"187","AP","AMAPÁ"
"188","AP","CALÇOENE"
"189","AP","CUTIAS"
"190","AP","FERREIRA GOMES"
"191","AP","ITAUBAL"
"192","AP","LARANJAL DO JARI"
"193","AP","MACAPÁ"
"194","AP","MAZAGÃO"
"195","AP","OIAPOQUE"
"196","AP","PEDRA BRANCA DO AMAPARI"
"197","AP","PORTO GRANDE"
"198","AP","PRACUÚBA"
"199","AP","SANTANA"
"200","AP","SERRA DO NAVIO"
"201","AP","TARTARUGALZINHO"
"202","AP","VITÓRIA DO JARI"
"203","BA","ABARÉ"
"204","BA","ABAÍRA"
"205","BA","ACAJUTIBA"
"206","BA","ADUSTINA"
"207","BA","AIQUARA"
"208","BA","ALAGOINHAS"
"209","BA","ALCOBAÇA"
"210","BA","ALMADINA"
"211","BA","AMARGOSA"
"212","BA","AMÉLIA RODRIGUES"
"213","BA","AMÉRICA DOURADA"
"214","BA","ANAGÉ"
"215","BA","ANDARAÍ"
"216","BA","ANDORINHA"
"217","BA","ANGICAL"
"218","BA","ANGUERA"
"219","BA","ANTAS"
"220","BA","ANTÔNIO CARDOSO"
"221","BA","ANTÔNIO GONÇALVES"
"222","BA","APORÁ"
"223","BA","APUAREMA"
"224","BA","ARACATU"
"225","BA","ARACI"
"226","BA","ARAMARI"
"227","BA","ARATACA"
"228","BA","ARATUÍPE"
"229","BA","ARAÇÁS"
"230","BA","AURELINO LEAL"
"231","BA","BAIANÓPOLIS"
"232","BA","BAIXA GRANDE"
"233","BA","BANZAÊ"
"234","BA","BARRA"
"235","BA","BARRA DA ESTIVA"
"236","BA","BARRA DO CHOÇA"
"237","BA","BARRA DO MENDES"
"238","BA","BARRA DO ROCHA"
"239","BA","BARREIRAS"
"240","BA","BARRO ALTO"
"241","BA","BARRO PRETO"
"242","BA","BARROCAS"
"243","BA","BELMONTE"
"244","BA","BELO CAMPO"
"245","BA","BIRITINGA"
"246","BA","BOA NOVA"
"247","BA","BOA VISTA DO TUPIM"
"248","BA","BOM JESUS DA LAPA"
"249","BA","BOM JESUS DA SERRA"
"250","BA","BONINAL"
"251","BA","BONITO"
"252","BA","BOQUIRA"
"253","BA","BOTUPORÃ"
"254","BA","BREJOLÂNDIA"
"255","BA","BREJÕES"
"256","BA","BROTAS DE MACAÚBAS"
"257","BA","BRUMADO"
"258","BA","BUERAREMA"
"259","BA","BURITIRAMA"
"260","BA","CAATIBA"
"261","BA","CABACEIRAS DO PARAGUAÇU"
"262","BA","CACHOEIRA"
"263","BA","CACULÉ"
"264","BA","CAEM"
"265","BA","CAETANOS"
"266","BA","CAETITÉ"
"267","BA","CAFARNAUM"
"268","BA","CAIRU"
"269","BA","CALDEIRÃO GRANDE"
"270","BA","CAMACAN"
"271","BA","CAMAMU"
"272","BA","CAMAÇARI"
"273","BA","CAMPO ALEGRE DE LOURDES"
"274","BA","CAMPO FORMOSO"
"275","BA","CANARANA"
"276","BA","CANAVIEIRAS"
"277","BA","CANDEAL"
"278","BA","CANDEIAS"
"279","BA","CANDIBA"
"280","BA","CANSANÇÃO"
"281","BA","CANUDOS"
"282","BA","CANÁPOLIS"
"283","BA","CAPELA DO ALTO ALEGRE"
"284","BA","CAPIM GROSSO"
"285","BA","CARAVELAS"
"286","BA","CARAÍBAS"
"287","BA","CARDEAL DA SILVA"
"288","BA","CARINHANHA"
"289","BA","CASA NOVA"
"290","BA","CASTRO ALVES"
"291","BA","CATOLÂNDIA"
"292","BA","CATU"
"293","BA","CATURAMA"
"294","BA","CENTRAL"
"295","BA","CHORROCHÓ"
"296","BA","CIPÓ"
"297","BA","COARACI"
"298","BA","COCOS"
"299","BA","CONCEIÇÃO DA FEIRA"
"300","BA","CONCEIÇÃO DO ALMEIDA"
"301","BA","CONCEIÇÃO DO COITÉ"
"302","BA","CONCEIÇÃO DO JACUÍPE"
"303","BA","CONDE"
"304","BA","CONDEÚBA"
"305","BA","CONTENDAS DO SINCORÁ"
"306","BA","CORAÇÃO DE MARIA"
"307","BA","CORDEIROS"
"308","BA","CORIBE"
"309","BA","CORONEL JOÃO SÁ"
"310","BA","CORRENTINA"
"311","BA","COTEGIPE"
"312","BA","CRAVOLÂNDIA"
"313","BA","CRISTÓPOLIS"
"314","BA","CRISÓPOLIS"
"315","BA","CRUZ DAS ALMAS"
"316","BA","CURAÇÁ"
"317","BA","CÂNDIDO SALES"
"318","BA","CÍCERO DANTAS"
"319","BA","DIAS D'ÁVILA"
"320","BA","DOM BASÍLIO"
"321","BA","DOM MACEDO COSTA"
"322","BA","DÁRIO MEIRA"
"323","BA","ELÍSIO MEDRADO"
"324","BA","ENCRUZILHADA"
"325","BA","ENTRE RIOS"
"326","BA","ESPLANADA"
"327","BA","EUCLIDES DA CUNHA"
"328","BA","EUNÁPOLIS"
"329","BA","FEIRA DA MATA"
"330","BA","FEIRA DE SANTANA"
"331","BA","FILADÉLFIA"
"332","BA","FIRMINO ALVES"
"333","BA","FLORESTA AZUL"
"334","BA","FORMOSA DO RIO PRETO"
"335","BA","FÁTIMA"
"336","BA","GANDU"
"337","BA","GAVIÃO"
"338","BA","GENTIO DO OURO"
"339","BA","GLÓRIA"
"340","BA","GONGOGI"
"341","BA","GOVERNADOR MANGABEIRA"
"342","BA","GUAJERU"
"343","BA","GUANAMBI"
"344","BA","GUARATINGA"
"345","BA","HELIÓPOLIS"
"346","BA","IAÇU"
"347","BA","IBIASSUCÊ"
"348","BA","IBICARAÍ"
"349","BA","IBICOARA"
"350","BA","IBICUÍ"
"351","BA","IBIPEBA"
"352","BA","IBIPITANGA"
"353","BA","IBIQUERA"
"354","BA","IBIRAPITANGA"
"355","BA","IBIRAPUÃ"
"356","BA","IBIRATAIA"
"357","BA","IBITIARA"
"358","BA","IBITITÁ"
"359","BA","IBOTIRAMA"
"360","BA","ICHU"
"361","BA","IGAPORÃ"
"362","BA","IGRAPIÚNA"
"363","BA","IGUAÍ"
"364","BA","ILHÉUS"
"365","BA","INHAMBUPE"
"366","BA","IPECAETÁ"
"367","BA","IPIAÚ"
"368","BA","IPIRÁ"
"369","BA","IPUPIARA"
"370","BA","IRAJUBA"
"371","BA","IRAMAIA"
"372","BA","IRAQUARA"
"373","BA","IRARÁ"
"374","BA","IRECÊ"
"375","BA","ITABELA"
"376","BA","ITABERABA"
"377","BA","ITABUNA"
"378","BA","ITACARÉ"
"379","BA","ITAETÉ"
"380","BA","ITAGI"
"381","BA","ITAGIBÁ"
"382","BA","ITAGIMIRIM"
"383","BA","ITAGUAÇU DA BAHIA"
"384","BA","ITAJU DO COLÔNIA"
"385","BA","ITAJUÍPE"
"386","BA","ITAMARAJU"
"387","BA","ITAMARI"
"388","BA","ITAMBÉ"
"389","BA","ITANAGRA"
"390","BA","ITANHÉM"
"391","BA","ITAPARICA"
"392","BA","ITAPEBI"
"393","BA","ITAPETINGA"
"394","BA","ITAPICURU"
"395","BA","ITAPITANGA"
"396","BA","ITAPÉ"
"397","BA","ITAQUARA"
"398","BA","ITARANTIM"
"399","BA","ITATIM"
"400","BA","ITIRUÇU"
"401","BA","ITIÚBA"
"402","BA","ITORORÓ"
"403","BA","ITUAÇU"
"404","BA","ITUBERÁ"
"405","BA","IUIU"
"406","BA","JABORANDI"
"407","BA","JACARACI"
"408","BA","JACOBINA"
"409","BA","JAGUAQUARA"
"410","BA","JAGUARARI"
"411","BA","JAGUARIPE"
"412","BA","JANDAÍRA"
"413","BA","JEQUIÉ"
"414","BA","JEREMOABO"
"415","BA","JIQUIRIÇÁ"
"416","BA","JITAÚNA"
"417","BA","JOÃO DOURADO"
"418","BA","JUAZEIRO"
"419","BA","JUCURUÇU"
"420","BA","JUSSARA"
"421","BA","JUSSARI"
"422","BA","JUSSIAPE"
"423","BA","LAFAIETE COUTINHO"
"424","BA","LAGOA REAL"
"425","BA","LAJE"
"426","BA","LAJEDINHO"
"427","BA","LAJEDO DO TABOCAL"
"428","BA","LAJEDÃO"
"429","BA","LAMARÃO"
"430","BA","LAPÃO"
"431","BA","LAURO DE FREITAS"
"432","BA","LENÇÓIS"
"433","BA","LICÍNIO DE ALMEIDA"
"434","BA","LIVRAMENTO DE NOSSA SENHORA"
"435","BA","LUÍS EDUARDO MAGALHÃES"
"436","BA","MACAJUBA"
"437","BA","MACARANI"
"438","BA","MACAÚBAS"
"439","BA","MACURURÉ"
"440","BA","MADRE DE DEUS"
"441","BA","MAETINGA"
"442","BA","MAIQUINIQUE"
"443","BA","MAIRI"
"444","BA","MALHADA"
"445","BA","MALHADA DE PEDRAS"
"446","BA","MANOEL VITORINO"
"447","BA","MANSIDÃO"
"448","BA","MARACÁS"
"449","BA","MARAGOGIPE"
"450","BA","MARAÚ"
"451","BA","MARCIONÍLIO SOUZA"
"452","BA","MASCOTE"
"453","BA","MATA DE SÃO JOÃO"
"454","BA","MATINA"
"455","BA","MEDEIROS NETO"
"456","BA","MIGUEL CALMON"
"457","BA","MILAGRES"
"458","BA","MIRANGABA"
"459","BA","MIRANTE"
"460","BA","MONTE SANTO"
"461","BA","MORPARÁ"
"462","BA","MORRO DO CHAPÉU"
"463","BA","MORTUGABA"
"464","BA","MUCUGÊ"
"465","BA","MUCURI"
"466","BA","MULUNGU DO MORRO"
"467","BA","MUNDO NOVO"
"468","BA","MUNIZ FERREIRA"
"469","BA","MUQUÉM DO SÃO FRANCISCO"
"470","BA","MURITIBA"
"471","BA","MUTUÍPE"
"472","BA","NAZARÉ"
"473","BA","NILO PEÇANHA"
"474","BA","NORDESTINA"
"475","BA","NOVA CANAÃ"
"476","BA","NOVA FÁTIMA"
"477","BA","NOVA IBIÁ"
"478","BA","NOVA ITARANA"
"479","BA","NOVA REDENÇÃO"
"480","BA","NOVA SOURE"
"481","BA","NOVA VIÇOSA"
"482","BA","NOVO HORIZONTE"
"483","BA","NOVO TRIUNFO"
"484","BA","OLINDINA"
"485","BA","OLIVEIRA DOS BREJINHOS"
"486","BA","OURIÇANGAS"
"487","BA","OUROLÂNDIA"
"488","BA","PALMAS DE MONTE ALTO"
"489","BA","PALMEIRAS"
"490","BA","PARAMIRIM"
"491","BA","PARATINGA"
"492","BA","PARIPIRANGA"
"493","BA","PAU BRASIL"
"494","BA","PAULO AFONSO"
"495","BA","PEDRO ALEXANDRE"
"496","BA","PEDRÃO"
"497","BA","PIATÃ"
"498","BA","PILÃO ARCADO"
"499","BA","PINDAÍ"
"500","BA","PINDOBAÇU"
"501","BA","PINTADAS"
"502","BA","PIRAÍ DO NORTE"
"503","BA","PIRIPÁ"
"504","BA","PIRITIBA"
"505","BA","PLANALTINO"
"506","BA","PLANALTO"
"507","BA","POJUCA"
"508","BA","PONTO NOVO"
"509","BA","PORTO SEGURO"
"510","BA","POTIRAGUÁ"
"511","BA","POÇÕES"
"512","BA","PRADO"
"513","BA","PRESIDENTE DUTRA"
"514","BA","PRESIDENTE JÂNIO QUADROS"
"515","BA","PRESIDENTE TANCREDO NEVES"
"516","BA","PÉ DE SERRA"
"517","BA","QUEIMADAS"
"518","BA","QUINJINGUE"
"519","BA","QUIXABEIRA"
"520","BA","RAFAEL JAMBEIRO"
"521","BA","REMANSO"
"522","BA","RETIROLÂNDIA"
"523","BA","RIACHO DE SANTANA"
"524","BA","RIACHÃO DAS NEVES"
"525","BA","RIACHÃO DO JACUÍPE"
"526","BA","RIBEIRA DO AMPARO"
"527","BA","RIBEIRA DO POMBAL"
"528","BA","RIBEIRÃO DO LARGO"
"529","BA","RIO DE CONTAS"
"530","BA","RIO DO ANTÔNIO"
"531","BA","RIO DO PIRES"
"532","BA","RIO REAL"
"533","BA","RODELAS"
"534","BA","RUY BARBOSA"
"535","BA","SALINAS DA MARGARIDA"
"536","BA","SALVADOR"
"537","BA","SANTA BRÍGIDA"
"538","BA","SANTA BÁRBARA"
"539","BA","SANTA CRUZ CABRÁLIA"
"540","BA","SANTA CRUZ DA VITÓRIA"
"541","BA","SANTA INÊS"
"542","BA","SANTA LUZIA"
"543","BA","SANTA MARIA DA VITÓRIA"
"544","BA","SANTA RITA DE CÁSSIA"
"545","BA","SANTA TEREZINHA"
"546","BA","SANTALUZ"
"547","BA","SANTANA"
"548","BA","SANTANÓPOLIS"
"549","BA","SANTO AMARO"
"550","BA","SANTO ANTÔNIO DE JESUS"
"551","BA","SANTO ESTEVÃO"
"552","BA","SAPEAÇU"
"553","BA","SAUBARA"
"554","BA","SAÚDE"
"555","BA","SEABRA"
"556","BA","SEBASTIÃO LARANJEIRAS"
"557","BA","SENHOR DO BONFIM"
"558","BA","SENTO SÉ"
"559","BA","SERRA DO RAMALHO"
"560","BA","SERRA DOURADA"
"561","BA","SERRA PRETA"
"562","BA","SERRINHA"
"563","BA","SERROLÂNDIA"
"564","BA","SIMÕES FILHO"
"565","BA","SOBRADINHO"
"566","BA","SOUTO SOARES"
"567","BA","SÁTIRO DIAS"
"568","BA","SÃO DESIDÉRIO"
"569","BA","SÃO DOMINGOS"
"570","BA","SÃO FELIPE"
"571","BA","SÃO FRANCISCO DO CONDE"
"572","BA","SÃO FÉLIX"
"573","BA","SÃO FÉLIX DO CORIBE"
"574","BA","SÃO GABRIEL"
"575","BA","SÃO GONÇALO DOS CAMPOS"
"576","BA","SÃO JOSÉ DA VITÓRIA"
"577","BA","SÃO JOSÉ DO JACUÍPE"
"578","BA","SÃO MIGUEL DAS MATAS"
"579","BA","SÃO SEBASTIÃO DO PASSÉ"
"580","BA","SÍTIO DO MATO"
"581","BA","SÍTIO DO QUINTO"
"582","BA","TABOCAS DO BREJO VELHO"
"583","BA","TANHAÇU"
"584","BA","TANQUE NOVO"
"585","BA","TANQUINHO"
"586","BA","TAPEROÁ"
"587","BA","TAPIRAMUTÁ"
"588","BA","TEIXEIRA DE FREITAS"
"589","BA","TEODORO SAMPAIO"
"590","BA","TEOFILÂNDIA"
"591","BA","TEOLÂNDIA"
"592","BA","TERRA NOVA"
"593","BA","TREMEDAL"
"594","BA","TUCANO"
"595","BA","UAUÁ"
"596","BA","UBAITABA"
"597","BA","UBATÃ"
"598","BA","UBAÍRA"
"599","BA","UIBAÍ"
"600","BA","UMBURANAS"
"601","BA","UNA"
"602","BA","URANDI"
"603","BA","URUÇUCA"
"604","BA","UTINGA"
"605","BA","VALENTE"
"606","BA","VALENÇA"
"607","BA","VARZEDO"
"608","BA","VERA CRUZ"
"609","BA","VEREDA"
"610","BA","VITÓRIA DA CONQUISTA"
"611","BA","VÁRZEA DA ROÇA"
"612","BA","VÁRZEA DO POÇO"
"613","BA","VÁRZEA NOVA"
"614","BA","WAGNER"
"615","BA","WANDERLEY"
"616","BA","WENCESLAU GUIMARÃES"
"617","BA","XIQUE-XIQUE"
"618","BA","ÁGUA FRIA"
"619","BA","ÉRICO CARDOSO"
"620","CE","ABAIARA"
"621","CE","ACARAPE"
"622","CE","ACARAÚ"
"623","CE","ACOPIARA"
"624","CE","AIUABA"
"625","CE","ALCÂNTARAS"
"626","CE","ALTANEIRA"
"627","CE","ALTO SANTO"
"628","CE","AMONTADA"
"629","CE","ANTONINA DO NORTE"
"630","CE","APUIARÉS"
"631","CE","AQUIRAZ"
"632","CE","ARACATI"
"633","CE","ARACOIABA"
"634","CE","ARARENDÁ"
"635","CE","ARARIPE"
"636","CE","ARATUBA"
"637","CE","ARNEIROZ"
"638","CE","ASSARÉ"
"639","CE","AURORA"
"640","CE","BAIXIO"
"641","CE","BANABUIÚ"
"642","CE","BARBALHA"
"643","CE","BARREIRA"
"644","CE","BARRO"
"645","CE","BARROQUINHA"
"646","CE","BATURITÉ"
"647","CE","BEBERIBE"
"648","CE","BELA CRUZ"
"649","CE","BOA VIAGEM"
"650","CE","BREJO SANTO"
"651","CE","CAMOCIM"
"652","CE","CAMPOS SALES"
"653","CE","CANINDÉ"
"654","CE","CAPISTRANO"
"655","CE","CARIDADE"
"656","CE","CARIRIAÇU"
"657","CE","CARIRÉ"
"658","CE","CARIÚS"
"659","CE","CARNAUBAL"
"660","CE","CASCAVEL"
"661","CE","CATARINA"
"662","CE","CATUNDA"
"663","CE","CAUCAIA"
"664","CE","CEDRO"
"665","CE","CHAVAL"
"666","CE","CHOROZINHO"
"667","CE","CHORÓ"
"668","CE","COREAÚ"
"669","CE","CRATEÚS"
"670","CE","CRATO"
"671","CE","CROATÁ"
"672","CE","CRUZ"
"673","CE","DEPUTADO IRAPUAN PINHEIRO"
"674","CE","ERERÊ"
"675","CE","EUSÉBIO"
"676","CE","FARIAS BRITO"
"677","CE","FORQUILHA"
"678","CE","FORTALEZA"
"679","CE","FORTIM"
"680","CE","FRECHEIRINHA"
"681","CE","GENERAL SAMPAIO"
"682","CE","GRANJA"
"683","CE","GRANJEIRO"
"684","CE","GRAÇA"
"685","CE","GROAÍRAS"
"686","CE","GUAIÚBA"
"687","CE","GUARACIABA DO NORTE"
"688","CE","GUARAMIRANGA"
"689","CE","HIDROLÂNDIA"
"690","CE","HORIZONTE"
"691","CE","IBARETAMA"
"692","CE","IBIAPINA"
"693","CE","IBICUITINGA"
"694","CE","ICAPUÍ"
"695","CE","ICÓ"
"696","CE","IGUATU"
"697","CE","INDEPENDÊNCIA"
"698","CE","IPAPORANGA"
"699","CE","IPAUMIRIM"
"700","CE","IPU"
"701","CE","IPUEIRAS"
"702","CE","IRACEMA"
"703","CE","IRAUÇUBA"
"704","CE","ITAITINGA"
"705","CE","ITAIÇABA"
"706","CE","ITAPAGÉ"
"707","CE","ITAPIPOCA"
"708","CE","ITAPIÚNA"
"709","CE","ITAREMA"
"710","CE","ITATIRA"
"711","CE","JAGUARETAMA"
"712","CE","JAGUARIBARA"
"713","CE","JAGUARIBE"
"714","CE","JAGUARUANA"
"715","CE","JARDIM"
"716","CE","JATI"
"717","CE","JIJOCA DE JERICOACOARA"
"718","CE","JUAZEIRO DO NORTE"
"719","CE","JUCÁS"
"720","CE","LAVRAS DA MANGABEIRA"
"721","CE","LIMOEIRO DO NORTE"
"722","CE","MADALENA"
"723","CE","MARACANAÚ"
"724","CE","MARANGUAPE"
"725","CE","MARCO"
"726","CE","MARTINÓPOLE"
"727","CE","MASSAPÊ"
"728","CE","MAURITI"
"729","CE","MERUOCA"
"730","CE","MILAGRES"
"731","CE","MILHÃ"
"732","CE","MIRAÍMA"
"733","CE","MISSÃO VELHA"
"734","CE","MOMBAÇA"
"735","CE","MONSENHOR TABOSA"
"736","CE","MORADA NOVA"
"737","CE","MORAÚJO"
"738","CE","MORRINHOS"
"739","CE","MUCAMBO"
"740","CE","MULUNGU"
"741","CE","NOVA OLINDA"
"742","CE","NOVA RUSSAS"
"743","CE","NOVO ORIENTE"
"744","CE","OCARA"
"745","CE","ORÓS"
"746","CE","PACAJUS"
"747","CE","PACATUBA"
"748","CE","PACOTI"
"749","CE","PACUJÁ"
"750","CE","PALHANO"
"751","CE","PALMÁCIA"
"752","CE","PARACURU"
"753","CE","PARAIPABA"
"754","CE","PARAMBU"
"755","CE","PARAMOTI"
"756","CE","PEDRA BRANCA"
"757","CE","PENAFORTE"
"758","CE","PENTECOSTE"
"759","CE","PEREIRO"
"760","CE","PINDORETAMA"
"761","CE","PIQUET CARNEIRO"
"762","CE","PIRES FERREIRA"
"763","CE","PORANGA"
"764","CE","PORTEIRAS"
"765","CE","POTENGI"
"766","CE","POTIRETAMA"
"767","CE","QUITERIANÓPOLIS"
"768","CE","QUIXADÁ"
"769","CE","QUIXELÔ"
"770","CE","QUIXERAMOBIM"
"771","CE","QUIXERÉ"
"772","CE","REDENÇÃO"
"773","CE","RERIUTABA"
"774","CE","RUSSAS"
"775","CE","SABOEIRO"
"776","CE","SALITRE"
"777","CE","SANTA QUITÉRIA"
"778","CE","SANTANA DO ACARAÚ"
"779","CE","SANTANA DO CARIRI"
"780","CE","SENADOR POMPEU"
"781","CE","SENADOR SÁ"
"782","CE","SOBRAL"
"783","CE","SOLONÓPOLE"
"784","CE","SÃO BENEDITO"
"785","CE","SÃO GONÇALO DO AMARANTE"
"786","CE","SÃO JOÃO DO JAGUARIBE"
"787","CE","SÃO LUÍS DO CURU"
"788","CE","TABULEIRO DO NORTE"
"789","CE","TAMBORIL"
"790","CE","TARRAFAS"
"791","CE","TAUÁ"
"792","CE","TEJUÇUOCA"
"793","CE","TIANGUÁ"
"794","CE","TRAIRI"
"795","CE","TURURU"
"796","CE","UBAJARA"
"797","CE","UMARI"
"798","CE","UMIRIM"
"799","CE","URUBURETAMA"
"800","CE","URUOCA"
"801","CE","VARJOTA"
"802","CE","VIÇOSA DO CEARÁ"
"803","CE","VÁRZEA ALEGRE"
"804","DF","BRASÍLIA"
"805","ES","AFONSO CLÁUDIO"
"806","ES","ALEGRE"
"807","ES","ALFREDO CHAVES"
"808","ES","ALTO RIO NOVO"
"809","ES","ANCHIETA"
"810","ES","APIACÁ"
"811","ES","ARACRUZ"
"812","ES","ATÍLIO VIVÁCQUA"
"813","ES","BAIXO GUANDU"
"814","ES","BARRA DE SÃO FRANCISCO"
"815","ES","BOA ESPERANÇA"
"816","ES","BOM JESUS DO NORTE"
"817","ES","BREJETUBA"
"818","ES","CACHOEIRO DE ITAPEMIRIM"
"819","ES","CARIACICA"
"820","ES","CASTELO"
"821","ES","COLATINA"
"822","ES","CONCEIÇÃO DA BARRA"
