"","NUMERO_PARTIDO","DESPESA_MAX_CAMPANHA","NOME_URNA_CANDIDATO","COD_SIT_TOT_TURNO"
"2347",70,3000000,"VERONICA CARVALHO",5
"2348",44,3000000,"ADELMO",5
"2349",44,-1,"NORMA VENANCIO",-1
"2350",31,3000000,"GUSTAVO MITRE",5
"2351",31,3000000,"KENNYA CRISTINA",5
"2352",31,-1,"MARIZA PEREIRA DA SILVA",-1
"2353",44,-1,"ANA CAZZUALLI",-1
"2354",51,3000000,"RICARDO PEDROSA",5
"2355",70,-1,"MEIRE SILVA",-1
"2356",12,5000000,"JANETE CHAGAS",5
"2357",28,3000000,"DJALBERT JOSÉ DE ALMEIDA",5
"2358",50,100000,"BIZUTE - LUIZ BIZUTE",4
"2359",55,9000000,"NILZETE BANDEIRA",5
"2360",70,-1,"SANDRINHA",-1
"2361",70,3000000,"CELIA DA CRECHE",5
"2362",70,3000000,"EDMUNDO CHOCOLATE MIGUEL",5
"2363",70,3000000,"HELENA SANTOS",5
"2364",70,3000000,"HELVECIO DA COBAL",5
"2365",12,5000000,"ROSANE LOIRINHA",5
"2366",70,3000000,"ISA MOTA",5
"2367",70,3000000,"PO ROYAL",5
"2368",17,-1,"FATIMA DE PIPIU",-1
"2369",40,5500000,"GERALDO MAGELA CEGUINHO",5
"2370",40,5500000,"LUCAS DA SHEKINAH",5
"2371",40,5500000,"PROFESSORA MARA",5
"2372",12,5000000,"MANOEL NERES",5
"2373",50,100000,"LUIZ FERNANDO GOMES",4
"2374",40,5500000,"SAULO MIRANDA",5
"2375",17,4000000,"ADEILSON GAGUINHO",5
"2376",17,-1,"LARISSA AUGUSTA",-1
"2377",17,4000000,"ALEXANDRE LIMA",5
"2378",17,4000000,"JOSE ROBERTO FAGUNDES",5
"2379",36,4000000,"ÁDILA NEVES",5
"2380",36,4000000,"CARLOS WAGNER",4
"2381",51,-1,"ALEXANDRE DE PADUA",-1
"2382",20,4000000,"ANDRE TURCI",5
"2383",20,4000000,"GILBERTO PIRES",5
"2384",20,4000000,"MARCOS ALVIM",5
"2385",20,4000000,"RAUL PLASSMANN",5
"2386",20,4000000,"RUTE OLIVEIRA",5
"2387",20,4000000,"VANDERLEI TOMAZ",5
"2388",20,4000000,"WAGNER SILVA",5
"2389",54,4000000,"GERALDO DA CARROCERIA",5
"2390",55,9000000,"LUCIANO JOSE DE OLIVEIRA",4
"2391",44,3000000,"ALOYSIO CUNHA",5
"2392",23,5000000,"CYRANO",5
"2393",25,7000000,"ELMIRO NASCIMENTO",5
"2394",54,-1,"MARINA VERDADE",-1
"2395",15,5000000,"MAÍRA CARLOS",5
"2396",70,3000000,"FYLÉ DO BARRETÃO",5
"2397",13,5000000,"CESAR CAROLINO",5
"2398",40,5500000,"ALVIMAR ROGERIO",5
"2399",70,3000000,"PAULO RISSO",5
"2400",65,5000000,"CIDA VIEIRA",5
"2401",23,5000000,"HELY COELHO",5
"2402",45,7000000,"CARLOS MOSCONI",5
"2403",10,5000000,"DRA. ARIADNA",5
"2404",13,5000000,"NILMARIO MIRANDA",5
"2405",54,4000000,"DR. GERALDO",5
"2406",12,5000000,"QUERUBIM",5
"2407",36,4000000,"ROGÉRIO ALCÂNTARA POL. FEDERAL",5
"2408",19,5000000,"NILSON",5
"2409",36,4000000,"IRACI CHAVES",5
"2410",19,5000000,"CARLOS TABORDA",5
"2411",16,50000,"GUSTAVO OLÍMPIO",4
"2412",16,50000,"ANINHA",4
"2413",16,50000,"ROBERTO VERÔNICA",4
"2414",50,100000,"JESSICA VIANA",4
"2415",50,100000,"JORGE TORQUATO",4
"2416",50,100000,"OTAGILDO",4
"2417",21,500000,"WILLIAN HERCULANO",4
"2418",13,5000000,"GALILEU",5
"2419",14,5000000,"CHARLIN",5
"2420",14,-1,"LEOZINHA FABIO DE MELLO",-1
"2421",33,5000000,"DR. MARCO ANTONIO",5
"2422",14,5000000,"PENHA",5
"2423",28,3000000,"MAURO DA 40",5
"2424",12,5000000,"MOAMED RACHID",5
"2425",44,3000000,"RONALDO MARTINS",5
"2426",43,5000000,"DIVA DA RECICLAGEM",5
"2427",43,5000000,"VICENTE MARINHO MOTORISTA",5
"2428",12,-1,"LUCIANE ARCHETE",-1
"2429",12,5000000,"CABO SILVIO CESAR",5
"2430",12,-1,"SILVIO COSTA",-1
"2431",45,7000000,"MARCIANO-JOSÉ MARCIANO",5
"2432",11,7000000,"RENZO BRAZ",2
"2433",12,5000000,"CABO MATEUS",5
"2434",15,5000000,"MISTER M",5
"2435",12,5000000,"WILSON CALIXTO",5
"2436",15,5000000,"NEWTON CARDOSO JR",2
"2437",15,5000000,"PAULO TELLES",5
"2438",15,5000000,"SÔNIA PINHO",5
"2439",51,3000000,"PROF. GEZIEL RAMOS",5
"2440",28,-1,"PEÇA",-1
"2441",70,3000000,"CABO COELHO",5
"2442",70,3000000,"FERRARA",5
"2443",70,3000000,"CLOVIS GARCIA",5
"2444",70,3000000,"JARI MENDONCA",5
"2445",15,5000000,"SOLANGE OLIVEIRA",5
"2446",70,3000000,"KELMA COSTA",5
"2447",70,-1,"MARCIO BILEY",-1
"2448",70,3000000,"MARILIA SIMIM CONSELHEIRA",5
"2449",70,3000000,"BAIANA DO LUIS AMERICANO",5
"2450",40,5500000,"SONIA TERRA",5
"2451",13,5000000,"JOSE MARCIO",5
"2452",40,5500000,"IRIS CHAVES",5
"2453",40,5500000,"DRA. SALMA",5
"2454",13,5000000,"LINDOMAR GOMES",5
"2455",23,5000000,"PAULO GLORIA",5
"2456",51,3000000,"MARCOS TULIO",5
"2457",17,4000000,"MAGNOLIA SOUZA",5
"2458",17,4000000,"IRMÃO NELSON",5
"2459",45,7000000,"DINO",4
"2460",36,4000000,"ESIO LEVINO",5
"2461",40,5500000,"TACINHO CARVALHO",5
"2462",20,-1,"ZE VITOR",-1
"2463",13,-1,"ARCANJO NUNES",-1
"2464",40,-1,"PROFESSOR TECO",-1
"2465",10,5000000,"MEDEIROS",5
"2466",77,7000000,"FABIANO DINIZ",5
"2467",40,5500000,"PASTOR AGUINALDO",4
"2468",40,5500000,"HENRIQUE BARRETO",5
"2469",51,-1,"CHEROSO",-1
"2470",70,3000000,"EDUARDO MAIA",5
"2471",43,5000000,"DANIEL SIMIÃO",5
"2472",12,5000000,"ÁUREA CÂNDIDA",5
"2473",70,3000000,"LUIS TIBE",2
"2474",40,5500000,"SONIA DE DEUS",5
"2475",36,4000000,"ALEXANDRE GOMES",5
"2476",70,3000000,"PASTOR FRANKLIN LIMA",3
"2477",40,5500000,"RICARDO LOBATO",5
"2478",54,4000000,"WILLIAN PADEIRO",5
"2479",27,-1,"PROFESSOR IRINEU INACIO",-1
"2480",40,5500000,"RUY MOREIRA",4
"2481",12,5000000,"VALTER FILHO",5
"2482",25,7000000,"MARCO FELÍCIO",5
"2483",77,7000000,"ESTER L.",5
"2484",19,-1,"BERENICE SANTOS",-1
"2485",55,9000000,"JOSÉ HUMBERTO",5
"2486",19,-1,"TIO CARLOS",-1
"2487",55,9000000,"JACINTA DE SETUBINHA",5
"2488",19,-1,"ALAERTE ROCHA",-1
"2489",15,5000000,"CÁTHIA ÍNDIO DO BRASIL",5
"2490",14,5000000,"JOCANE",5
"2491",33,5000000,"MARCIO MARTINS",5
"2492",33,-1,"NIVALDO ANDRADE",-1
"2493",70,3000000,"ORLANDO MONTEIRO",5
"2494",70,3000000,"RODRIGO PORTO",5
"2495",27,5000000,"ONOFRE",5
"2496",43,5000000,"ALEXANDRE QUARESMA",5
"2497",43,5000000,"ELI MELO",5
"2498",43,5000000,"DR. FERNANDO MORAES",5
"2499",43,5000000,"JAKSON AUGUSTO",5
"2500",43,5000000,"BUIÚ DE ZEZITO",5
"2501",43,5000000,"LAURENCE BORGES",5
"2502",43,5000000,"REGINA OLIVEIRA",4
"2503",43,5000000,"MAURICIO VALLE",5
"2504",12,5000000,"EDNA SARMENTO",5
"2505",12,5000000,"TIAO NETO",5
"2506",10,5000000,"PASTOR ALEXANDRE AMORIM",5
"2507",12,5000000,"DR.ATILAS",5
"2508",45,7000000,"JOICE MANGABEIRA",5
"2509",45,-1,"BRUNA MELO",-1
"2510",19,5000000,"ALAIDE PIMENTA",5
"2511",11,7000000,"TONINHO PINHEIRO",2
"2512",70,3000000,"DR RAIMUNDO SILVA",5
"2513",31,3000000,"ZÉ PRATES",5
"2514",55,9000000,"JAIMINHO MARTINS",2
"2515",25,7000000,"JAIRO ATAIDE",5
"2516",36,4000000,"WATSON AGUIAR",5
"2517",11,7000000,"LUIZ FERNANDO",2
"2518",90,5000000,"SANDRA DE SOUZA",5
"2519",70,3000000,"PROFESSORA THAIS",5
"2520",31,3000000,"WIRIS",5
"2521",65,5000000,"JÔ MORAES",3
"2522",70,3000000,"PASTOR WANDER CARLOS",5
"2523",31,3000000,"GABRIELA ROSA DOS SANTOS",5
"2524",51,3000000,"DALTON HENRIQUE DE ALBUQUERQUE",5
"2525",70,-1,"EVA PAULINO",-1
"2526",45,7000000,"EDUARDO BARBOSA",2
"2527",70,3000000,"ELIAS GALDINO",5
"2528",70,3000000,"MADALENA GUALBERTO",5
"2529",70,3000000,"LIA MOVEIS",5
"2530",51,3000000,"CARLOS ALBERTO",5
"2531",10,5000000,"ANGELA MAIRINK",4
"2532",15,-1,"EDSON PAREDÃO",-1
"2533",40,5500000,"RODRIGO ARAUJO",5
"2534",40,5500000,"VAGUINHO A FORÇA DO POVO",5
"2535",40,5500000,"ALOISIO SANTOS NEIVA",5
"2536",17,-1,"ENIO DORNELES",-1
"2537",17,-1,"DANIELLA RIBEIRO",-1
"2538",17,4000000,"FABIO ZOOI",5
"2539",17,4000000,"JUNINHO BEREGENO",5
"2540",36,4000000,"ANDREIA PACHECO",5
"2541",77,7000000,"GUSTAVO PERRELLA",5
"2542",36,-1,"RONALDO LAÇADOR",-1
"2543",36,-1,"ANTÔNIO MELO",-1
"2544",54,4000000,"MILENE",5
"2545",36,4000000,"CLARA",4
"2546",13,5000000,"LAUDENY REGINA",5
"2547",20,-1,"CHICO GALO",-1
"2548",20,4000000,"MOACIR COIMBRA BRASIL",5
"2549",36,4000000,"OVIMAR SOUTO - BOB",5
"2550",36,4000000,"ROBERTO GONTIJO",5
"2551",21,500000,"GERALDO FUMAÇA",4
"2552",21,500000,"FREDERICO ESTOPA",4
"2553",21,500000,"JESSICA NICOLAI",4
"2554",21,500000,"MARCELA",4
"2555",12,5000000,"URBANO",5
"2556",45,7000000,"FÁBIO",5
"2557",70,3000000,"ROBERTO CARLOS",5
"2558",70,3000000,"REINALDO LIMA GALO",5
"2559",70,3000000,"ADMAR SOARES",5
"2560",65,5000000,"WILIAM RODRIGUES",5
"2561",31,3000000,"WEDERSON MOREIRA",5
"2562",12,5000000,"BRANDÃO DA LIVRARIA",5
"2563",13,5000000,"LUANA CAXEADO",5
"2564",13,5000000,"ODAIR CUNHA",2
"2565",13,5000000,"MARGARIDA SALOMÃO",2
"2566",16,50000,"JORDANO CARVALHO",4
"2567",15,5000000,"ILANA ARAÚJO",5
"2568",33,5000000,"DETINHO",5
"2569",23,5000000,"PAULO VALLE",5
"2570",12,5000000,"EVELIN",5
"2571",19,5000000,"DELEGADO EDSON MOREIRA",2
"2572",28,3000000,"ANGELA MARIA",5
"2573",25,7000000,"CARLOS MELLES",2
"2574",55,9000000,"PAULO SIMÃO",5
"2575",55,9000000,"GERALDO THADEU",5
"2576",12,5000000,"MAURÍLIO BARBOSA",5
"2577",19,5000000,"ADILSON  DA VALE VERDE",5
"2578",19,5000000,"PAULO ELETRECISTA",5
"2579",50,100000,"BARTOLOMEU FIGUEIREDO - BARTO",4
"2580",40,5500000,"THEREZINHA SANT'ANNA",5
"2581",19,5000000,"CIRLAINE LIBERATO",5
"2582",40,5500000,"PROFESSORA SOCORRO",5
"2583",19,5000000,"NANCY GOULART",5
"2584",23,5000000,"AÉCIO DE RIBEIRÃO DAS NEVES",5
"2585",50,100000,"ROSILAINE DE FATIMA CORDEIRO",4
"2586",13,5000000,"WELITON PRADO",2
"2587",16,50000,"FELIPE FONSECA",4
"2588",16,50000,"HUENDER FRANCO ADVOGADO",4
"2589",13,5000000,"PADRE JOÃO",2
"2590",33,5000000,"DR. GILBERTO BERNAL",5
"2591",13,5000000,"BLACK",5
"2592",50,100000,"ÉRICO COLEN",4
"2593",12,5000000,"ANDRESA",5
"2594",43,5000000,"ADRIANINHA MARQUES",5
"2595",43,5000000,"IARINHA ESTEVES",4
"2596",43,5000000,"RANDOLFO BARBOSA (FICO)",5
"2597",13,5000000,"ROGÉRIO",5
"2598",12,5000000,"GELÉIA",5
"2599",12,5000000,"LAÉRCIO LETRO",5
"2600",50,100000,"ALVARO LOBO",4
"2601",45,7000000,"DINAERTI CARVALHO",5
"2602",70,3000000,"QUINQUINHA",5
"2603",77,7000000,"MAURO CESAR",5
"2604",70,3000000,"REGINALDO ROSSI",5
"2605",22,10000000,"BILAC PINTO",2
"2606",22,10000000,"THAIS RIBEIRO",5
"2607",70,3000000,"MELO",5
"2608",17,4000000,"JEFFERSON BASTOS",5
"2609",45,7000000,"MARIA LUCIA LIA",5
"2610",36,-1,"GAUDENCINHO",-1
"2611",45,7000000,"PAULA CAMARGOS",5
"2612",31,3000000,"JOAQUIM ARAGUAIA",5
"2613",13,5000000,"REGINALDO LOPES",2
"2614",70,3000000,"VINICIUS SAMOR DE LACERDA",5
"2615",51,-1,"MARCOS TOLENTINO",-1
"2616",51,3000000,"PABLO AMARAL",5
"2617",70,-1,"PRICILA PAULINO",-1
"2618",40,5500000,"ALBERTINHO TAMEIRÃO",4
"2619",45,7000000,"RODRIGO DE CASTRO",2
"2620",13,5000000,"PEDRO ZACARIAS",5
"2621",10,-1,"ALZELANE SILVAS",-1
"2622",70,3000000,"ELISEU PERUEIRO",5
"2623",70,3000000,"FERNANDO BORJA",5
"2624",70,3000000,"JOSE RENATO BENCAO",5
"2625",70,-1,"MARCOS CRISPIM",-1
"2626",90,5000000,"GUSTAVO PIRES",5
"2627",40,5500000,"GUSTAVO CESAR OLIVEIRA",5
"2628",40,5500000,"MARDELENE DA ROSA DE SARON",5
"2629",40,5500000,"CIDA",5
"2630",40,5500000,"WANDER DAMASCENO",5
"2631",11,7000000,"SÔNIA",5
"2632",40,5500000,"ISAIAS SILVESTRE",5
"2633",13,-1,"DENDEN",-1
"2634",45,7000000,"ELBE BRANDÃO",5
"2635",12,5000000,"ALDENI GUERRA",5
"2636",17,4000000,"CARLOS CUNHA",5
"2637",17,4000000,"SARGENTO FRAGA ALPES",5
"2638",17,4000000,"CLÉSIO DO SACOLÃO",5
"2639",36,4000000,"TONINHO JOSÉ",5
"2640",36,4000000,"ELIZABETH",5
"2641",36,4000000,"BISPO JOÃO GOMES DA SILVA",5
"2642",54,4000000,"HELDER AGOSTINHO CARRARA",5
"2643",40,5500000,"CLESINHO",5
"2644",40,5500000,"KEZIM MARTINS",5
"2645",40,5500000,"PROFESSOR JOSÉ LUIZ",5
"2646",40,5500000,"CELESTE FERNANDES",5
"2647",27,-1,"FILIPE NERY",-1
"2648",20,4000000,"ADRIANA PINHEIRO",5
"2649",20,4000000,"RAQUEL MUNIZ",2
"2650",27,5000000,"MESTRE LÁZARO",5
"2651",40,5500000,"JULIO DELGADO",2
"2652",33,5000000,"JOÃO CHICO",5
"2653",12,5000000,"TOM ZÉ",5
"2654",19,5000000,"GIOVANI  BATISTA",5
"2655",31,3000000,"MARCELO ARO",2
"2656",28,-1,"BIRA DA RÁDIO",-1
"2657",20,4000000,"LULA DEFENSOR",5
"2658",15,5000000,"HÉLIO COSTA",5
"2659",40,5500000,"ADRIANO FERREIRA",5
"2660",90,5000000,"JOAO PEREIRA",5
"2661",23,-1,"RICHARD GUIMARÃES",-1
"2662",51,-1,"EUCLIDES EXPERIMENTA",-1
"2663",13,5000000,"GABRIEL GUIMARÃES",2
"2664",11,7000000,"SOCORRO SANFONEIRA",5
"2665",45,7000000,"DOMINGOS SÁVIO",2
"2666",40,5500000,"ROBERTO GONÇALVES",5
"2667",50,1000000,"EDMILSON RODRIGUES",2
"2668",51,3000000,"NEIVANE BARATA",4
"2669",11,1000000,"GERSON PERES",5
"2670",33,1500000,"PATO",4
"2671",31,-1,"JORGE CAMPUS",-1
"2672",19,-1,"JOÃO MOURA",-1
"2673",50,1000000,"RIBAMAR",5
"2674",51,3000000,"SAMUEL SIQUEIRA",4
"2675",21,20000,"CARLOS LANCHE",4
"2676",15,3000000,"JOAQUIM CAMPOS",5
"2677",25,2000000,"NAZARÉ",5
"2678",17,2000000,"DRA. REGINA SOARES",5
"2679",45,4000000,"NICIAS RIBEIRO",5
"2680",25,2000000,"GETÚLIO",5
"2681",31,2000000,"SGT. DILSON",5
"2682",90,2000000,"BETO SALAME",2
"2683",12,2000000,"CLAUDIA SANTOS",5
"2684",43,1000000,"MALU",4
"2685",16,180000,"ROSI PANTOJA",5
"2686",50,-1,"CABO QUADROS",-1
"2687",12,2000000,"NARA PAMPLONA",5
"2688",15,3000000,"SIMONE MORGADO",3
"2689",19,-1,"JAKSON MOURA",-1
"2690",50,1000000,"PROFESSOR CARLOS VAZ",5
"2691",50,1000000,"KATIA SANCHES",5
"2692",43,1000000,"RAIMUNDO OLIVEIRA",4
"2693",25,-1,"CLAUDIA VIANA",-1
"2694",77,3000000,"BRUNA LORRANE",5
"2695",13,3000000,"CARLOS MARTINS",5
"2696",16,180000,"CLEBER RABELO",5
"2697",51,3000000,"EDINA CASTRO",4
"2698",51,-1,"IVÂNIA COSTA",-1
"2699",51,3000000,"EDUARDO AYUB",4
"2700",28,-1,"SERGIO LAMEIRA",-1
"2701",23,2500000,"JORDY",2
"2702",45,4000000,"DENISE GABRIEL",5
"2703",15,3000000,"PAULA TITAN",5
"2704",43,-1,"MARLENE MATEUS",-1
"2705",25,-1,"BOLINHA",-1
"2706",50,1000000,"LAÉLIA BORGES",5
"2707",54,2000000,"LULA SOUTO",5
"2708",44,2000000,"CESAR DO COMÉRCIO",4
"2709",44,2000000,"KATARYNE",4
"2710",77,3000000,"WLAD",2
"2711",12,2000000,"BETINHO",5
"2712",12,-1,"NALIGIA",-1
"2713",19,-1,"MAURO DO ESPORTE",-1
"2714",16,180000,"BIANCA HOLANDA",5
"2715",50,1000000,"PROFESSOR GEORGE",5
"2716",10,1000000,"JOSEFA LIMA",5
"2717",43,1000000,"CRISTINA DO PV",4
"2718",23,2500000,"FAISAL",5
"2719",45,4000000,"CHITA",5
"2720",55,3000000,"CHAPADINHA",3
"2721",33,-1,"DENILSON BRITO JR",-1
"2722",15,3000000,"PACHECO",5
"2723",77,3000000,"DR. CHARLES",5
"2724",25,2000000,"MARCELO CATALÃO",5
"2725",25,2000000,"JUNHÃO",5
"2726",16,180000,"PAULYANE RAMOS",5
"2727",20,2000000,"JULIA MARINHO",2
"2728",50,1000000,"SILVIA LETÍCIA",5
"2729",21,20000,"FATIMA LUZ",4
"2730",10,1000000,"CLAUDIA RIBEIRO",5
"2731",51,3000000,"ENILDE PINHEIRO",4
"2732",77,3000000,"VALRY MORAES",5
"2733",17,2000000,"MAGELA PARANÓIA",5
"2734",45,4000000,"CHIQUINHO",5
"2735",43,1000000,"PARACAMPO",4
"2736",19,-1,"CHIQUINHO DA 11",-1
"2737",28,-1,"MARLY LIRA",-1
"2738",28,-1,"ANDRE COSTA",-1
"2739",50,1000000,"KAROLINE RIBEIRO",5
"2740",19,1000000,"EDNA SERRÃO",4
"2741",45,4000000,"NILSON PINTO",2
"2742",12,2000000,"ADMIR POMBO",5
"2743",45,4000000,"NÉIA CHAVES",5
"2744",70,1000000,"DR. ELENILSON",5
"2745",90,2000000,"DUDIMAR PAXIUBA",5
"2746",33,1500000,"BENÉ DA UGT",4
"2747",90,2000000,"LEIDE",5
"2748",65,3000000,"JORGE PANZERA",5
"2749",17,2000000,"IRACELI TAVEIRA",5
"2750",33,1500000,"DELEGADO FÁBIO",4
"2751",25,2000000,"WALDOLI VALENTE",5
"2752",50,1000000,"CLAUDIO",5
"2753",10,-1,"CLEO PINHEIRO",-1
"2754",44,2000000,"GUILHERME MELLO",4
"2755",54,2000000,"DR. TABAJARA",5
"2756",15,-1,"ANGELA MONTEIRO",-1
"2757",19,1000000,"JOSE MACIEL",4
"2758",28,-1,"NILSON BATATA",-1
"2759",28,5000000,"JUNIOR SUPER",4
"2760",45,4000000,"WANDENKOLK GONÇALVES",5
"2761",43,1000000,"TADEU DO PV",4
"2762",12,2000000,"ANA POTY",5
"2763",23,2500000,"MARI FERREIRA",5
"2764",77,3000000,"ZECA PIRÃO",5
"2765",45,4000000,"LUZIANE",5
"2766",14,2000000,"JOSUÉ BENGTSON",2
"2767",43,1000000,"FRED",4
"2768",13,3000000,"MIRIQUINHO BATISTA",5
"2769",12,2000000,"IRMÃO JOCLAU",5
"2770",19,1000000,"DEUSA SILVA",4
"2771",50,1000000,"ADELINO BESSA",5
"2772",50,1000000,"ROSA MARIA",5
"2773",51,3000000,"CÉLIA DA INTEGRAL",4
"2774",15,3000000,"PIPICO",5
"2775",13,3000000,"MILTON ZIMMER",5
"2776",54,2000000,"KELLY ANDRADE",5
"2777",15,3000000,"GRACIMAR",5
"2778",25,2000000,"HÉLIO LEITE",2
"2779",22,2500000,"LEONARDO DUTRA VALE",5
"2780",22,2500000,"LUCIO VALE",2
"2781",17,2000000,"IRMÃO DIDI",5
"2782",11,1000000,"EVA ROCHA",5
"2783",15,3000000,"ELCIONE",2
"2784",22,-1,"SUELEM BRITO",-1
"2785",40,4000000,"MARINHO",5
"2786",12,2000000,"GIOVANNI QUEIROZ",5
"2787",19,1000000,"MARIA DO LANCHE",4
"2788",19,1000000,"SHIRLEY",4
"2789",28,-1,"SOCORRO CRUZ",-1
"2790",55,3000000,"JOAQUIM PASSARINHO",2
"2791",51,3000000,"SANDRA TAVERNARD",4
"2792",44,-1,"ABDON",-1
"2793",12,2000000,"VIEIRA",5
"2794",51,3000000,"VALDO ANDRADE",4
"2795",15,3000000,"HAMILTON BENTES",5
"2796",51,3000000,"J.C DO SOPÃO DE JESUS CRISTO",4
"2797",33,-1,"ZENILTON",-1
"2798",19,1000000,"CARLA PANTOJA",4
"2799",36,1000000,"JUVENCIO DIAS",5
"2800",50,-1,"RAIMUNDO MASCARENHAS",-1
"2801",50,1000000,"ROSA NAZARÉ",5
"2802",15,3000000,"JOAS POSSIDONIO",5
"2803",51,-1,"MANOEL MACHADO",-1
"2804",25,2000000,"JEOVÁ DE AGUIAR",5
"2805",19,-1,"SGT. DEONILDO",-1
"2806",50,1000000,"EDSON CATENDÊ",5
"2807",31,2000000,"LIVIA ABREU",5
"2808",55,3000000,"DELEGADO EDER MAURO",2
"2809",50,1000000,"RUI SANTOS",5
"2810",10,-1,"ELIETE TEIXEIRA",-1
"2811",14,2000000,"CARLOS COUTO",5
"2812",50,1000000,"PROFESSOR VALTAIR",5
"2813",19,1000000,"OZENIL VALENTE",4
"2814",45,4000000,"ANTONIO ARMANDO JR",5
"2815",51,3000000,"PEDRO PAULO",4
"2816",45,4000000,"JOÃO ANTONIO",5
"2817",45,4000000,"ELIEZER FREITAS",5
"2818",45,4000000,"WILSON NETO",5
"2819",22,-1,"MARILIA CAROLINA",-1
"2820",43,1000000,"PROFESSOR ULISSES",4
"2821",40,4000000,"PASTOR CARLOS ALBERTO",5
"2822",13,3000000,"ANA JULIA CAREPA",5
"2823",19,1000000,"MACAPÁ",4
"2824",28,-1,"PROFESSOR AFONSO VIDINHA",-1
"2825",50,1000000,"HENIO MORAES",5
"2826",43,-1,"NEMESIO",-1
"2827",12,2000000,"WALTER CARNEIRO",5
"2828",17,2000000,"LUCIO CARDOSO",5
"2829",25,-1,"MAGDA GOBIRA",-1
"2830",10,1000000,"RBERTO GUERRA",5
"2831",77,3000000,"JOSIAS HIGINO",5
"2832",50,1000000,"PROFESSOR RIGLER",5
"2833",25,2000000,"IVONE",5
"2834",13,3000000,"VANIA BARBOSA",5
"2835",45,4000000,"MARIO MOREIRA",5
"2836",13,3000000,"PUTY",5
"2837",20,2000000,"DR. ZÉ ROBERTO",5
"2838",50,1000000,"MARCIO PINTO",5
"2839",50,1000000,"CORNÉLIO SANTOS",5
"2840",13,3000000,"BETO FARO",2
"2841",12,2000000,"WALTINHO MOURA",5
"2842",12,2000000,"PIMENTEL",5
"2843",40,4000000,"PRADO SÁ",5
"2844",77,3000000,"FABIO RONAN",5
"2845",40,4000000,"ADEMIR ANDRADE",5
"2846",45,4000000,"AUXILIADORA ROSA",5
"2847",10,1000000,"MARI DE JESUS",5
"2848",45,4000000,"FRANCISCA SOUSA",5
"2849",54,2000000,"STAFFORD",5
"2850",43,-1,"PRETO",-1
"2851",19,1000000,"ADIVANILDA",4
"2852",50,1000000,"RUBENIXON",5
"2853",45,4000000,"NARCISA MELO",5
"2854",12,2000000,"PROF ANTONIO NETO",5
"2855",43,1000000,"LUIS COELHO",4
"2856",23,2500000,"TOCHA",5
"2857",33,1500000,"HILTON - DURAES - DURÃO",4
"2858",45,-1,"CONCY",-1
"2859",45,4000000,"JOSE SIDNEY",5
"2860",12,2000000,"BISPO MILANI",5
"2861",13,3000000,"ZÉ GERALDO",2
"2862",50,-1,"ALMEIDA",-1
"2863",15,3000000,"LEOMARINO",5
"2864",15,3000000,"PRIANTE",2
"2865",28,-1,"QUEZIA CAETANO",-1
"2866",31,-1,"ALESSANDRA MEGUIS",-1
"2867",25,2000000,"NÉLIO AGUIAR",5
"2868",12,2000000,"JORGE AMORIM",5
"2869",17,-1,"CARMO LOURINHO",-1
"2870",31,-1,"GIBSON FERREIRA",-1
"2871",36,1000000,"JOÃO VIANA",5
"2872",45,4000000,"CECÍLIA KEUFFER",5
"2873",55,3000000,"MICÉLIA",5
"2874",16,180000,"DEUSINHA DE ALMEIDA",5
"2875",10,1000000,"RAUL BATISTA",5
"2876",77,3000000,"PAULO QUADROS",5
"2877",12,2000000,"LEUNICE",5
"2878",45,-1,"MAURA",-1
"2879",31,450000,"PATRICIA TECKCEL",5
"2880",15,1500000,"ELVIS",5
"2881",12,-1,"SÁVIO SALVADOR",-1
"2882",55,6000000,"RÔMULO GOUVEIA",2
"2883",40,3000000,"EDVALDO ROSAS",5
"2884",25,1400000,"BENÉ SIQUEIRA",5
"2885",43,-1,"GERALDO SANTA CRUZ",-1
"2886",43,2000000,"WALESKA CABRAL",5
"2887",11,6000000,"FERNANDO BORGES",5
"2888",22,-1,"ALZENI RODRIGUES",-1
"2889",11,6000000,"ELENILDO GOMES",5
"2890",14,5000000,"JOSINATO GOMES",5
"2891",11,6000000,"NELMA MENDONÇA",5
"2892",13,-1,"SIMONE LIMA",-1
"2893",40,3000000,"ROBERTO BURITY",5
"2894",14,5000000,"SUELY SANTIAGO",5
"2895",15,1500000,"CARMÉN CAVALCANTI",5
"2896",28,1500000,"CARLOS SILVA",4
"2897",28,1500000,"FERNANDO ANTONIO",5
"2898",12,3000000,"BETO MEIRELES",5
"2899",70,-1,"JOSUÉ MOTA",-1
"2900",50,200000,"JANETE GUEDES",4
"2901",25,1400000,"EFRAIM FILHO",2
"2902",25,-1,"JÂNIO COÊLHO",-1
"2903",43,2000000,"SARGENTO DENIS",5
"2904",43,2000000,"PROFESSOR WASHINGTON",5
"2905",44,2000000,"FLAVIO MENEZES",5
"2906",28,1500000,"MICHELLY FEIJÓ",5
"2907",33,-1,"DENISE GUEDES",-1
"2908",10,1500000,"MAJOR FRANCIMAR",5
"2909",33,6000000,"MARABA",5
"2910",27,1500000,"SIDNEY LIMA",5
"2911",13,1000000,"LUIZ COUTO",2
"2912",14,5000000,"EVA VILMA",5
"2913",40,3000000,"ZÉ LACERDA",5
"2914",17,600000,"MICHELLE ARAUJO",5
"2915",15,1500000,"JAQUELINE BARBOSA",5
